,county_name,state_id,Electricity
194,Benton,IN,"{'Duke Energy Indiana, LLC', 'Tipmont Rural Elec Member Corp', 'Warren County Rural E M C', 'Northern Indiana Pub Serv Co', 'Newton County Rural E M C', 'Carroll-White REMC'}"
195,Benton,MN,"{'East Central Energy', 'Northern States Power Co - Minnesota', 'ALLETE, Inc.'}"
196,Benton,MO,"{'KCP&L Greater Missouri Operations Co.', 'Southwest Electric Coop, Inc', 'Sac-Osage Electric Coop Inc', 'Osage Valley Elec Coop Assn', 'Co-Mo Electric Coop Inc', 'Central Missouri Elec Coop Inc'}"
197,Benton,MS,"{'City of New Albany - (MS)', 'City of Holly Springs'}"
198,Benton,OR,"{""Emerald People's Utility Dist"", 'Consumers Power, Inc', 'PacifiCorp'}"
199,Benton,TN,{'Benton County'}
200,Benton,WA,"{'Benton Rural Electric Assn', 'City of Richland - (WA)', 'PacifiCorp', 'PUD No 1 of Klickitat County', 'PUD No 1 of Benton County'}"
201,Benzie,MI,"{'Wolverine Power Supply Coop', 'Consumers Energy Co', 'Cherryland Electric Coop Inc'}"
202,Bergen,NJ,"{'Rockland Electric Co', 'Public Service Elec & Gas Co', 'Borough of Park Ridge - (NJ)'}"
203,Berkeley,SC,"{'South Carolina Electric&Gas Company', 'Edisto Electric Coop, Inc', 'Berkeley Electric Coop Inc', 'South Carolina Public Service Authority'}"
204,Berkeley,WV,{'The Potomac Edison Company'}
205,Berks,PA,"{'Metropolitan Edison Co', 'Borough of Kutztown - (PA)', 'PPL Electric Utilities Corp'}"
206,Berkshire,MA,"{'Town of Chester', 'Western Massachusetts Electric Company', 'Massachusetts Electric Co'}"
207,Bernalillo,NM,"{'Continental Divide El Coop Inc', 'Central New Mexico El Coop, Inc', 'Public Service Co of NM'}"
208,Berrien,GA,"{'Irwin Electric Membership Corp', 'Colquitt Electric Membership Corp', 'Georgia Power Co', 'Slash Pine Elec Member Corp'}"
209,Berrien,MI,"{'Midwest Energy Cooperative', 'Indiana Michigan Power Co', 'City of Niles - (MI)'}"
210,Bertie,NC,"{'Virginia Electric & Power Co', 'Town of Windsor- (NC)', 'Roanoke Electric Member Corp', 'Edgecombe-Martin County E M C'}"
211,Bethel,AK,"{'Alaska Village Elec Coop, Inc', 'Kuiggluum Kallugvia', 'Tuntutuliak Comm Services Assn', 'City of Chefornak', 'Atmautluak Tribal Utilities', 'Kwig Power Company', 'Akiachak Native Community Electric', 'Napakiak Ircinraq Power Co', 'Middle Kuskokwim Elec Coop Inc', 'Aniak Light & Power Co Inc'}"
212,Bexar,TX,"{'Pedernales Electric Coop, Inc', 'Guadalupe Valley Elec Coop Inc', 'Karnes Electric Coop Inc', 'Bandera Electric Coop, Inc', 'City of San Antonio - (TX)'}"
213,Bibb,AL,"{'Alabama Power Co', 'Central Alabama Electric Coop'}"
214,Bibb,GA,"{'Southern Rivers Energy', 'Tri-County Elec Member Corp', 'Central Georgia El Member Corp', 'Flint Electric Membership Corp', 'Oconee Electric Member Corp', 'Georgia Power Co'}"
215,Bienville,LA,"{'Claiborne Electric Coop, Inc', 'Southwestern Electric Power Co', 'Entergy Louisiana LLC'}"
216,Big Horn,MT,"{'NorthWestern Energy LLC - (MT)', 'Yellowstone Valley Elec Co-op', 'Big Horn Rural Electric Co', 'WAPA-- Western Area Power Administration', 'Tongue River Electric Coop Inc', 'Big Horn County Elec Coop, Inc', 'Mid-Yellowstone Elec Coop, Inc', 'Powder River Energy Corp'}"
217,Big Horn,WY,"{'Garland Light & Power Company', 'City of Deaver - (WY)', 'Big Horn Rural Electric Co', 'High Plains Power Inc', 'WAPA-- Western Area Power Administration', 'PacifiCorp', 'Town of Basin - (WY)'}"
218,Big Stone,MN,"{'Otter Tail Power Co', 'City of Ortonville - (MN)', 'Agralite Electric Coop', 'Traverse Electric Coop, Inc'}"
219,Billings,ND,"{'Roughrider Electric Cooperativ', 'McKenzie Electric Coop Inc', 'Goldenwest Electric Coop, Inc', 'WAPA-- Western Area Power Administration'}"
220,Bingham,ID,"{'Idaho Power Co', 'PacifiCorp'}"
221,Black Hawk,IA,"{'Grundy County Rural Elec Coop', 'La Porte City Utilities', 'Interstate Power and Light Co', 'East-Central Iowa Rural Elec Coop', 'Hudson Municipal Electric Utility', 'Cedar Falls Utilities', 'MidAmerican Energy Co'}"
222,Blackford,IN,"{'Indiana Michigan Power Co', 'Jay County Rural E M C'}"
223,Bladen,NC,"{'Brunswick Electric Member Corp', 'Four County Elec Member Corp', 'Duke Energy Progress - (NC)', 'South River Elec Member Corp'}"
224,Blaine,ID,"{'Lost River Electric Coop Inc', 'Idaho Power Co', 'Salmon River Electric Coop Inc'}"
225,Blaine,MT,"{'NorthWestern Energy LLC - (MT)', 'WAPA-- Western Area Power Administration', 'Big Flat Electric Coop Inc', 'Fergus Electric Coop, Inc', 'Hill County Electric Coop, Inc'}"
226,Blaine,NE,{'Custer Public Power District'}
227,Blaine,OK,"{'City of Watonga - (OK)', 'City of Geary - (OK)', 'CKenergy Electric Cooperative', 'Okeene Public Works Authority', 'Cimarron Electric Coop', 'Public Service Co of Oklahoma', 'Oklahoma Gas & Electric Co'}"
228,Blair,PA,"{'West Penn Power Company', 'Pennsylvania Electric Co', 'Valley Rural Electric Coop Inc', 'REA Energy Coop Inc'}"
229,Blanco,TX,"{'Pedernales Electric Coop, Inc', 'Central Texas Elec Coop, Inc'}"
230,Bland,VA,{'Appalachian Power Co'}
231,Bleckley,GA,"{'Oconee Electric Member Corp', 'Ocmulgee Electric Member Corp', 'Georgia Power Co'}"
232,Bledsoe,TN,"{'City of Dayton - (TN)', 'Volunteer Electric Coop', 'Sequachee Valley Electric Coop', 'City of Chattanooga - (TN)'}"
233,Blount,AL,{'Alabama Power Co'}
234,Blount,TN,"{'Knoxville Utilities Board', 'Maryville Utilities', 'Fort Loudoun Electric Coop', 'Sevier County Electric System', 'City of Alcoa Utilities'}"
235,Blue Earth,MN,"{'South Central Electric Assn', 'Northern States Power Co - Minnesota', 'BENCO Electric Cooperative', 'City of Lake Crystal - (MN)', 'Brown County Rural Elec Assn', 'Steele-Waseca Cooperative Electric', 'Minnesota Valley Electric Coop'}"
236,Boise,ID,{'Idaho Power Co'}
237,Bolivar,MS,"{'Delta Electric Power Assn', 'Coahoma Electric Power Assn', 'Entergy Mississippi Inc'}"
238,Bollinger,MO,"{'Black River Electric Coop - (MO)', 'Union Electric Co - (MO)', 'Citizens Electric Corporation - (MO)', 'SEMO Electric Cooperative', 'Ozark Border Electric Coop'}"
239,Bon Homme,SD,"{'Charles Mix Electric Assn, Inc', 'Southeastern Electric Coop Inc - (SD)', 'Bon Homme Yankton El Assn, Inc', 'City of Tyndall - (SD)', 'WAPA-- Western Area Power Administration', 'NorthWestern Energy - (SD)'}"
240,Bond,IL,"{'Southwestern Electric Coop Inc - (IL)', 'M J M Electric Cooperative Inc', 'City of Highland', 'Ameren Illinois Company'}"
241,Bonner,ID,"{'Northern Lights, Inc', 'Kootenai Electric Cooperative', 'Avista Corp', 'Inland Power & Light Company'}"
242,Bonneville,ID,"{'City of Idaho Falls - (ID)', 'Lower Valley Energy Inc', 'PacifiCorp'}"
243,Boone,AR,"{'Entergy Arkansas Inc', 'Carroll Electric Coop Corp - (AR)'}"
244,Boone,IA,"{'City of Story City - (IA)', 'Midland Power Coop', 'Interstate Power and Light Co', 'City of Ogden - (IA)'}"
245,Boone,IL,"{'Rock Energy Cooperative', 'Commonwealth Edison Co'}"
246,Boone,IN,"{'Duke Energy Indiana, LLC', 'Tipmont Rural Elec Member Corp', 'City of Frankfort - (IN)', 'Town of Jamestown - (IN)', 'City of Thorntown - (IN)', 'Indianapolis Power & Light Co', 'Town of Advance - (IN)', 'City of Lebanon - (IN)', 'Boone County Rural EMC'}"
247,Boone,KY,"{'Owen Electric Coop Inc', 'Duke Energy Kentucky', 'East Kentucky Power Coop, Inc'}"
248,Boone,MO,"{'City of Columbia - (MO)', 'Consolidated Electric Coop', 'Union Electric Co - (MO)', 'Callaway Electric Cooperative', 'Boone Electric Coop', 'City of Centralia - (MO)', 'Howard Electric Coop'}"
249,Boone,NE,"{'Cornhusker Public Power Dist', 'Loup River Public Power Dist', 'WAPA-- Western Area Power Administration', 'Elkhorn Rural Public Pwr Dist'}"
250,Boone,WV,{'Appalachian Power Co'}
251,Borden,TX,"{'Southwestern Public Service Co', 'Big Country Electric Coop, Inc', 'Lyntegar Electric Coop, Inc', 'Sharyland Utilities LP', 'Oncor Electric Delivery Company LLC'}"
252,Bosque,TX,"{'United Electric Coop Service Inc - (TX)', 'Texas-New Mexico Power Co', 'Heart of Texas Electric Coop', 'Oncor Electric Delivery Company LLC'}"
253,Bossier,LA,"{'Southwestern Electric Power Co', 'Entergy Louisiana LLC'}"
254,Botetourt,VA,"{'Appalachian Power Co', 'Virginia Electric & Power Co', 'Craig-Botetourt Electric Coop'}"
255,Bottineau,ND,"{'North Central Elec Coop, Inc', 'Verendrye Electric Coop Inc', 'Montana-Dakota Utilities Co', 'Otter Tail Power Co'}"
256,Boulder,CO,"{'Poudre Valley Associated Services, Inc.', 'Town of Lyons - (CO)', 'Public Service Co of Colorado', 'United Power, Inc', 'WAPA-- Western Area Power Administration', 'City of Longmont', 'Town of Estes Park'}"
257,Boundary,ID,"{'Northern Lights, Inc', 'City of Bonners Ferry'}"
258,Bourbon,KS,"{'Kansas City Power & Light Co', 'Kansas Gas & Electric Co', 'City of Bronson', 'Heartland Rural Elec Coop, Inc'}"
259,Bourbon,KY,"{'Kentucky Utilities Co', 'City of Paris - (KY)', 'East Kentucky Power Coop, Inc', 'Clark Energy Coop Inc - (KY)', 'Blue Grass Energy Coop Corp'}"
260,Bowie,TX,"{'Southwest Arkansas E C C', 'Southwestern Electric Power Co', 'Bowie-Cass Electric Coop, Inc'}"
261,Bowman,ND,"{'WAPA-- Western Area Power Administration', 'Montana-Dakota Utilities Co', 'Slope Electric Coop Inc'}"
262,Box Butte,NE,"{'Panhandle Rural El Member Assn', 'WAPA-- Western Area Power Administration', 'Nebraska Public Power District', 'Chimney Rock Public Power Dist', 'City of Alliance- (NE)', 'Northwest Rural Pub Pwr Dist', 'Village of Hemingford - (NE)'}"
263,Box Elder,UT,"{'Raft Rural Elec Coop Inc', 'Brigham City Corporation', 'PacifiCorp'}"
264,Boyd,KY,{'Kentucky Power Co'}
265,Boyd,NE,"{'City of Spencer - (NE)', 'WAPA-- Western Area Power Administration', 'Nebraska Public Power District', 'Niobrara Valley El Member Corp'}"
266,Boyle,KY,"{'Kentucky Utilities Co', 'Inter County Energy Coop Corp', 'East Kentucky Power Coop, Inc'}"
267,Bracken,KY,"{'Blue Grass Energy Coop Corp', 'Fleming-Mason Energy Coop Inc', 'Kentucky Utilities Co', 'East Kentucky Power Coop, Inc'}"
268,Bradford,FL,"{'Clay Electric Cooperative, Inc', 'Florida Power & Light Co', 'City of Starke - (FL)'}"
269,Bradford,PA,"{'Pennsylvania Electric Co', 'Sullivan County R E C, Inc - (PA)', 'Tri-County Rural Elec Coop Inc', 'PPL Electric Utilities Corp', 'Claverack Rural Elec Coop Inc'}"
270,Bradley,AR,"{'Ouachita Electric Coop Corp', 'C & L Electric Coop Corp', 'Entergy Arkansas Inc'}"
271,Bradley,TN,"{'Volunteer Electric Coop', 'City of Chattanooga - (TN)', 'City of Cleveland - (TN)'}"
272,Branch,MI,"{'Consumers Energy Co', 'Village of Union City - (MI)', 'Coldwater Board of Public Util'}"
273,Brantley,GA,"{'Satilla Rural Elec Member Corporation', 'Georgia Power Co', 'Okefenoke Rural El Member Corp'}"
274,Braxton,WV,{'Monongahela Power Co'}
275,Brazoria,TX,"{'Texas-New Mexico Power Co', 'CenterPoint Energy', 'Jackson Electric Coop, Inc - (TX)'}"
276,Brazos,TX,"{'City of College Station - (TX)', 'Mid-South Electric Coop Assn', 'Navasota Valley Elec Coop, Inc', 'Oncor Electric Delivery Company LLC', 'Entergy Texas Inc.', 'City of Bryan - (TX)'}"
277,Breathitt,KY,"{'Big Sandy Rural Elec Coop Corp', 'East Kentucky Power Coop, Inc', 'Jackson Energy Coop Corp - (KY)', 'Licking Valley Rural E C C', 'Kentucky Power Co'}"
278,Breckinridge,KY,"{'Nolin Rural Electric Coop Corp', 'Kenergy Corp', 'Meade County Rural E C C'}"
279,Bremer,IA,"{'City of Denver - (IA)', 'Interstate Power and Light Co', 'Allamakee-Clayton El Coop, Inc', 'City of Sumner - (IA)', 'East-Central Iowa Rural Elec Coop', 'MidAmerican Energy Co', 'Waverly Municipal Elec Utility', 'City of Readlyn - (IA)', 'Butler County Rural Elec Coop - (IA)'}"
280,Brevard,FL,"{'Duke Energy Florida, LLC', 'Florida Power & Light Co', 'Peace River Electric Coop, Inc'}"
281,Brewster,TX,"{'AEP Texas North Company', 'Rio Grande Electric Coop, Inc'}"
282,Briscoe,TX,"{'Swisher Electric Coop, Inc', 'AEP Texas North Company', 'Southwestern Public Service Co', 'Lighthouse Electric Coop, Inc'}"
283,Bristol,MA,"{'Town of Mansfield - (MA)', 'City of Taunton', 'Town of North Attleborough - (MA)', 'Massachusetts Electric Co', 'NSTAR Electric Company'}"
284,Bristol,RI,{'The Narragansett Electric Co'}
285,Bristol Bay,AK,"{'Naknek Electric Assn, Inc'}"
286,Bristol City,VA,{'Bristol Virginia Utilities'}
287,Broadwater,MT,"{'NorthWestern Energy LLC - (MT)', 'Vigilante Electric Coop, Inc'}"
288,Bronx,NY,{'Consolidated Edison Co-NY Inc'}
289,Brooke,WV,"{'Monongahela Power Co', 'Wheeling Power Co'}"
290,Brookings,SD,"{'City of White - (SD)', 'H-D Electric Coop Inc', 'WAPA-- Western Area Power Administration', 'City of Aurora - (SD)', 'Otter Tail Power Co', 'Kingsbury Electric Coop, Inc', 'City of Brookings - (SD)', 'City of Arlington - (SD)', 'Sioux Valley SW Elec Coop', 'City of Volga - (SD)'}"
291,Brooks,GA,"{'City of Quitman', 'Grady Electric Membership Corp', 'Colquitt Electric Membership Corp', 'Georgia Power Co'}"
292,Brooks,TX,"{'Medina Electric Coop, Inc', 'Magic Valley Electric Coop Inc', 'Nueces Electric Cooperative', 'AEP Texas Central Company'}"
293,Broome,NY,"{'Village of Endicott - (NY)', 'New York State Elec & Gas Corp', 'Village of Marathon - (NY)'}"
294,Broomfield,CO,"{'WAPA-- Western Area Power Administration', 'United Power, Inc'}"
295,Broward,FL,"{'Lee County Electric Coop, Inc', 'Florida Power & Light Co'}"
296,Brown,IL,"{'Adams Electric Coop', 'Illinois Rural Electric Coop', 'Ameren Illinois Company', 'Prairie Power, Inc'}"
297,Brown,IN,"{'South Central Indiana REMC', 'Duke Energy Indiana, LLC', 'Johnson County Rural E M C', 'Jackson County Rural E M C - (IN)'}"
298,Brown,KS,"{'City of Sabetha - (KS)', 'Brown-Atchison E C A Inc', 'Westar Energy Inc', 'Doniphan Elec Coop Assn, Inc', 'City of Robinson - (KS)', 'City of Horton - (KS)', 'City of Morrill - (KS)'}"
299,Brown,MN,"{'South Central Electric Assn', 'Springfield Public Utils Comm - (MN)', 'Northern States Power Co - Minnesota', 'New Ulm Public Utilities Comm', 'Sleepy Eye Public Utility Comm', 'Brown County Rural Elec Assn', 'Redwood Electric Coop'}"
300,Brown,NE,"{'Nebraska Public Power District', 'Custer Public Power District', 'KBR Rural Public Power District'}"
301,Brown,OH,"{'Village of Hamersville - (OH)', 'Village of Ripley - (OH)', 'Adams Rural Electric Coop, Inc', 'Ohio Power Co', 'Village of Georgetown - (OH)', 'South Central Power Company', 'Dayton Power & Light Co', 'Duke Energy Ohio Inc'}"
302,Brown,SD,"{'City of Groton - (SD)', 'WAPA-- Western Area Power Administration', 'Montana-Dakota Utilities Co', 'Northern Electric Coop, Inc', 'Lake Region Electric Assn, Inc - (SD)', 'NorthWestern Energy - (SD)', 'City of Hecla'}"
303,Brown,TX,"{'Comanche County Elec Coop Assn', 'AEP Texas North Company', 'Sharyland Utilities LP', 'Coleman County Elec Coop, Inc', 'Oncor Electric Delivery Company LLC'}"
304,Brown,WI,"{'Wisconsin Public Service Corp', 'Wisconsin Electric Power Co'}"
305,Brule,SD,"{'WAPA-- Western Area Power Administration', 'NorthWestern Energy - (SD)', 'Charles Mix Electric Assn, Inc', 'Central Electric Coop, Inc - (SD)'}"
306,Brunswick,NC,"{'Brunswick Electric Member Corp', 'City of Southport - (NC)', 'Duke Energy Progress - (NC)'}"
307,Brunswick,VA,"{'Virginia Electric & Power Co', 'Mecklenburg Electric Cooperative', 'Southside Electric Coop, Inc'}"
308,Bryan,GA,"{'Coastal Electric Member Corp', 'Georgia Power Co', 'Canoochee Electric Member Corp', 'Excelsior Electric Member Corp'}"
309,Bryan,OK,"{'Southeastern Electric Coop Inc - (OK)', 'Choctaw Electric Coop Inc', 'Oklahoma Gas & Electric Co'}"
310,Buchanan,IA,"{'City of Independence - (IA)', 'Interstate Power and Light Co', 'WPPI Energy', 'East-Central Iowa Rural Elec Coop', 'City of Fairbank - (IA)', 'MidAmerican Energy Co', 'Maquoketa Valley Rrl Elec Coop'}"
311,Buchanan,MO,"{'United Electric Coop, Inc - (MO)', 'City of Easton - (MO)', 'KCP&L Greater Missouri Operations Co.', 'Platte-Clay Electric Coop, Inc'}"
312,Buchanan,VA,{'Appalachian Power Co'}
313,Buckingham,VA,"{'Appalachian Power Co', 'Central Virginia Electric Coop', 'Southside Electric Coop, Inc', 'Virginia Electric & Power Co'}"
314,Bucks,PA,"{'Metropolitan Edison Co', 'PECO Energy Co', 'Borough of Quakertown - (PA)', 'PPL Electric Utilities Corp', 'Borough of Perkasie - (PA)'}"
315,Buena Vista,IA,"{'City of Alta - (IA)', 'City of Marathon - (IA)', 'Interstate Power and Light Co', 'Raccoon Valley Electric Cooperative', 'Iowa Lakes Electric Coop', 'MidAmerican Energy Co'}"
316,Buena Vista City,VA,{'Virginia Electric & Power Co'}
317,Buffalo,NE,"{'Southern Public Power District', 'Dawson Power District', 'Custer Public Power District', 'Nebraska Public Power District'}"
318,Buffalo,SD,"{'WAPA-- Western Area Power Administration', 'Central Electric Coop, Inc - (SD)', 'Dakota Energy Coop Inc'}"
319,Buffalo,WI,"{'Pierce-Pepin Coop Services', 'Riverland Energy Cooperative', 'Eau Claire Electric Coop', 'Northern States Power Co'}"
320,Bullitt,KY,"{'Kentucky Utilities Co', 'East Kentucky Power Coop, Inc', 'Nolin Rural Electric Coop Corp', 'Louisville Gas & Electric Co', 'Salt River Electric Coop Corp'}"
321,Bulloch,GA,"{'Planters Electric Member Corp', 'Georgia Power Co', 'Canoochee Electric Member Corp', 'Excelsior Electric Member Corp'}"
322,Bullock,AL,"{'Alabama Power Co', 'Dixie Electric Coop', 'South Alabama Elec Coop, Inc'}"
323,Buncombe,NC,"{'Haywood Electric Member Corp', 'French Broad Elec Member Corp', 'Duke Energy Carolinas, LLC', 'Duke Energy Progress - (NC)'}"
324,Bureau,IL,"{'Village of Ladd - (IL)', 'Ameren Illinois Company', 'Corn Belt Energy Corporation', 'City of Princeton - (IL)', 'Commonwealth Edison Co'}"
325,Burke,GA,"{'Jefferson Electric Member Corp', 'Planters Electric Member Corp', 'Georgia Power Co'}"
326,Burke,NC,"{'Rutherford Elec Member Corp', 'Town of Drexel - (NC)', 'City of Morganton - (NC)', 'Duke Energy Carolinas, LLC', 'Mountain Electric Coop, Inc'}"
327,Burke,ND,"{'Montana-Dakota Utilities Co', 'Burke-Divide Electric Coop Inc', 'Mountrail-Williams Elec Coop'}"
328,Burleigh,ND,"{'Capital Electric Coop, Inc', 'WAPA-- Western Area Power Administration', 'Montana-Dakota Utilities Co', 'Otter Tail Power Co', 'KEM Electric Coop Inc'}"
329,Burleson,TX,"{'City of Bryan - (TX)', 'Bluebonnet Electric Coop, Inc', 'Bartlett Electric Coop, Inc', 'Entergy Texas Inc.', 'City of Caldwell'}"
330,Burlington,NJ,"{'Jersey Central Power & Lt Co', 'Borough of Pemberton - (NJ)', 'Atlantic City Electric Co', 'Public Service Elec & Gas Co'}"
331,Burnet,TX,"{'Pedernales Electric Coop, Inc', 'City of Burnet - (TX)', 'Oncor Electric Delivery Company LLC'}"
332,Burnett,WI,"{'East Central Energy', 'Barron Electric Coop', 'Polk-Burnett Electric Coop', 'Northwestern Wisconsin Elec Co'}"
333,Burt,NE,"{'Burt County Public Power Dist', 'Cuming County Public Pwr Dist', 'Nebraska Public Power District', 'City of Lyons - (NE)', 'Village of Decatur - (NE)', 'Omaha Public Power District'}"
334,Butler,AL,"{'Alabama Power Co', 'Pioneer Electric Coop, Inc - (AL)', 'South Alabama Elec Coop, Inc'}"
335,Butler,IA,"{'City of Aplington', 'Grundy County Rural Elec Coop', 'Interstate Power and Light Co', 'Franklin Rural Electric Coop - (IA)', 'Cedar Falls Utilities', 'MidAmerican Energy Co', 'Butler County Rural Elec Coop - (IA)'}"
336,Butler,KS,"{'Westar Energy Inc', 'Kansas Gas & Electric Co', 'Sumner-Cowley Elec Coop, Inc', 'Butler Rural El Coop Assn, Inc - (KS)', 'Caney Valley El Coop Assn, Inc', 'City of Augusta - (KS)'}"
337,Butler,KY,"{'Warren Rural Elec Coop Corp', 'Pennyrile Rural Electric Coop'}"
338,Butler,MO,"{'Ozark Border Electric Coop', 'Clay County Electric Coop Corp', 'City of Poplar Bluff - (MO)', 'Union Electric Co - (MO)'}"
339,Butler,NE,"{'Village of Brainard - (NE)', 'Butler Public Power District - (NE)', 'City of David City', 'Polk County Rural Pub Pwr Dist'}"
340,Butler,OH,"{'Dayton Power & Light Co', 'Duke Energy Ohio Inc', 'City of Hamilton - (OH)', 'Butler Rural Electric Coop Inc - (OH)'}"
341,Butler,PA,"{'West Penn Power Company', 'Pennsylvania Electric Co', 'Borough of Zelienople - (PA)', 'Central Electric Coop, Inc - (PA)', 'Pennsylvania Power Co'}"
342,Butte,CA,"{'City of Gridley - (CA)', 'WAPA-- Western Area Power Administration', 'Pacific Gas & Electric Co', 'City of Biggs - (CA)'}"
343,Butte,ID,"{'Lost River Electric Coop Inc', 'PacifiCorp'}"
344,Butte,SD,"{'Grand Electric Coop, Inc', 'WAPA-- Western Area Power Administration', 'Butte Electric Coop, Inc', 'Black Hills Power, Inc. d/b/a'}"
345,Butts,GA,"{'Snapping Shoals El Member Corp', 'Central Georgia El Member Corp', 'Georgia Power Co', 'City of Jackson - (GA)'}"
